Date,City,Cause of Death
8/24/16,Quintana Roo -  Mexico,Drowning
8/25/16,Baja California -  Mexico,Veh. Accid-Pedestr.
8/26/16,Chihuahua - Chihuahua,Drug-Related
8/28/16,Baja California -  Mexico,Veh. Accid-Auto
8/30/16,Baja California -  Mexico,Drug-Related
9/2/16,Nayarit -  Mexico,Maritime Accident
9/2/16,Quintana Roo -  Mexico,Other Accident
9/3/16,Jalisco -  Mexico,Homicide
9/4/16,Baja California Sur -  Mexico,Other Accident
9/5/16,Baja California -  Mexico,Suicide
9/6/16,San Luis Potosi -  Mexico,Veh. Accid-Pedestr.
9/7/16,Jalisco -  Mexico,Suicide
9/8/16,Baja California -  Mexico,Homicide
9/10/16,Chihuahua - Chihuahua,Suicide
9/10/16,Nuevo Leon -  Mexico,Suicide
9/13/16,Nuevo Leon -  Mexico,Veh. Accid-Auto
9/14/16,Nuevo Leon -  Mexico,Homicide
9/18/16,Nayarit -  Mexico,Homicide
9/24/16,Chihuahua - Chihuahua,Veh. Accid-Auto
9/24/16,Jalisco -  Mexico,Homicide
9/28/16,Sonora -  Mexico,Drowning
10/1/16,Baja California -  Mexico,Veh. Accid-Auto
10/2/16,Chihuahua - Chihuahua,Homicide
10/5/16,Colima -  Mexico,Veh. Accid-Auto
10/6/16,Chihuahua -  Mexico,Homicide
10/7/16,Baja California -  Mexico,Suicide
10/7/16,Sonora -  Mexico,Veh. Accid-Auto
10/9/16,Baja California -  Mexico,Homicide
10/9/16,Baja California -  Mexico,Veh. Accid-Auto
10/11/16,Chihuahua -  Mexico,Homicide
10/12/16,Baja California -  Mexico,Homicide
10/12/16,Chihuahua -  Mexico,Homicide
10/15/16,Baja California -  Mexico,Veh. Accid-Motorcy.
10/16/16,Sinaloa -  Mexico,Maritime Accident
10/18/16,Baja California -  Mexico,Other Accident
10/18/16,Chihuahua -  Mexico,Homicide
10/27/16,Sinaloa -  Mexico,Homicide
10/28/16,Chihuahua -  Mexico,Homicide
10/30/16,Baja California -  Mexico,Suicide
11/2/16,Chihuahua -  Mexico,Homicide
11/4/16,Chihuahua - Chihuahua,Veh. Accid-Auto
11/4/16,Sonora -  Mexico,Drowning
11/6/16,Baja California -  Mexico,Homicide
11/7/16,Quintana Roo -  Mexico,Other Accident
11/8/16,Quintana Roo -  Mexico,Drowning
11/9/16,Baja California -  Mexico,Homicide
11/12/16,Baja California -  Mexico,Drug-Related
11/13/16,Baja California -  Mexico,Veh. Accid-Auto
11/14/16,Merida -  Mexico,Suicide
11/15/16,Sonora -  Mexico,Other Accident
11/17/16,Baja California -  Mexico,Drug-Related
11/17/16,Baja California -  Mexico,Homicide
11/17/16,Quintana Roo -  Mexico,Drowning
11/17/16,Sinaloa -  Mexico,Homicide
11/18/16,Chihuahua -  Mexico,Veh. Accid-Auto
11/19/16,Baja California -  Mexico,Homicide
11/19/16,Sonora -  Mexico,Veh. Accid-Auto
11/20/16,Guerrero -  Mexico,Other Accident
11/20/16,Nayarit -  Mexico,Drowning
11/23/16,State of Mexico -  Mexico,Homicide
11/26/16,Quintana Roo -  Mexico,Drowning
11/27/16,Chihuahua -  Mexico,Homicide
11/28/16,Baja California -  Mexico,Homicide
12/1/16,Durango -  Durango,Other Accident
12/3/16,Baja California -  Mexico,Veh. Accid-Auto
12/3/16,Jalisco -  Mexico,Maritime Accident
12/4/16,Chihuahua -  Mexico,Other Accident
12/4/16,Sinaloa -  Mexico,Veh. Accid-Auto
12/11/16,San Salvador -  Mexico ,Suicide
12/12/16,Baja California -  Mexico,Homicide
12/16/16,Baja California -  Mexico,Homicide
12/16/16,Jalisco -  Mexico,Veh. Accid-Auto
12/18/16,Quintana Roo -  Mexico,Drowning
12/21/16,Colima -  Mexico,Homicide
12/25/16,Quintana Roo -  Mexico,Drowning
12/26/16,Guanajuato -  Mexico,Other Accident
12/27/16,Chihuahua -  Mexico,Homicide
12/28/16,Chihuahua -  Mexico,Veh. Accid-Auto
12/29/16,Baja California Sur -  Mexico,Veh. Accid-Auto
12/29/16,Baja California Sur -  Mexico,Veh. Accid-Auto
12/29/16,Nayarit -  Mexico,Suicide
12/30/16,Quintana Roo -  Mexico,Suicide
12/31/16,San Felipe -  Baja California,Homicide
1/1/17,Nayarit,Veh. Accid-Auto
1/2/17,Guanajuato,Homicide
1/2/17,Guanajuato,Homicide
1/2/17,Nogales -  Sonora -  Mexico,Veh. Accid-Pedestr.
1/3/17,Guadalajara -  Jalisco,Homicide
1/3/17,Guanajuato,Homicide
1/4/17,Ciudad Juarez -  Chihuahua,Homicide
1/4/17,Ciudad Juarez - Chihuahua,Other Accident
1/4/17,Ciudad Juarez - Chihuahua,Suicide
1/4/17,Guanajuato,Other Accident
1/6/17,Guadalajara - Jalisco,Other Accident
1/10/17,Monterrey -  Nuevo Leon,Veh. Accid-Auto
1/11/17,Nayarit,Suicide
1/12/17,Puerto Vallarta -  Jalisco,Drowning
1/14/17,Zacatecas -  Mexico,Veh. Accid-Auto
1/16/17,Playa Del Carmen -  Quintana Roo,Homicide
1/17/17,Ciudad Juarez -  Chihuahua,Homicide
1/18/17,Ciudad Juarez -  Chihuahua,Homicide
1/19/17,Ciudad Juarez -  Chihuahua,Homicide
1/20/17,Tijuana -  Baja California,Veh. Accid-Auto
1/21/17,Jalisco,Veh. Accid-Auto
1/22/17,Merida -  Yucatan,Suicide
1/23/17,Zacatecas,Homicide
1/25/17,Baja California,Veh. Accid-Auto
1/25/17,Cancun -  Quintana Roo,Veh. Accid-Auto
1/25/17,Playa Del Carmen -  Quintana Roo,Veh. Accid-Auto
1/27/17,Reynosa -  Tamaulipas,Homicide
1/29/17,Nayarit,Homicide
2/3/17,Ciudad Juarez -  Chihuahua,Homicide
2/4/17,Ciudad Juarez -  Chihuahua,Homicide
2/4/17,Nogales -  Sonora,Homicide
2/6/17,Cancun -  Quintana Roo,Drowning
2/8/17,Guanajuato,Suicide
2/9/17,Acapulco -  Guerrero,Homicide
2/10/17,Jalisco,Homicide
2/10/17,Nayarit,Other Accident
2/11/17,Cancun -  Quintana Roo,Drowning
2/11/17,Nogales -  Sonora,Homicide
2/13/17,Durango,Veh. Accid-Auto
2/13/17,Jalisco,Veh. Accid-Pedestr.
2/14/17,Nayarit,Veh. Accid-Auto
2/19/17,Cozumel -  Quintana Roo,Other Accident
2/20/17,Tijuana -  Baja California,Homicide
2/21/17,Sinaloa,Veh. Accid-Pedestr.
2/21/17,Sinaloa,Veh. Accid-Pedestr.
2/22/17,Punta Pelicano -  Quintana Roo,Drowning
2/23/17,Playa Del Carmen -  Quintana Roo,Other Accident
2/24/17,Culiacan -  Sinaloa,Homicide
2/24/17,Nayarit,Homicide
2/25/17,Mexicali -  Baja California,Homicide
2/25/17,Nuevo Leon,Veh. Accid-Auto
2/27/17,Guerrero,Other Accident
2/28/17,Ciudad Juarez -  Chihuahua,Homicide
3/1/17,Puerto Vallarta -  Jalisco,Other Accident
3/4/17,Guanajuato,Homicide
3/6/17,Michoacan,Veh. Accid-Auto
3/6/17,Michoacan,Veh. Accid-Auto
3/7/17,Akumal -  Quintana Roo,Drowning
3/7/17,Yautepec -  Oaxaca,Veh. Accid-Auto
3/9/17,Puerto Vallarta -  Jalisco,Other Accident
3/11/17,Tijuana -  Baja California,Homicide
3/12/17,Nuevo Leon,Other Accident
3/14/17,Chiapa De Corso -  Chiapas,Maritime Accident
3/18/17,Puerto Penasco -  Sonora,Veh. Accid-Auto
3/22/17,Ciudad Juarez -  Chihuahua,Homicide
3/22/17,Hermosillo -  Sonora,Veh. Accid-Auto
3/23/17,Fronteras -  Sonora,Veh. Accid-Motorcy.
3/26/17,Cancun -  Quintana Roo,Drowning
3/26/17,Tijuana -  Baja California,Homicide
3/28/17,Pochutla -  Oaxaca,Homicide
3/29/17,Tijuana -  Baja California,Homicide
3/31/17,Ciudad Juarez,Veh. Accid-Auto
4/2/17,Hermosillo -  Sonora,Homicide
4/3/17,Cozumel -  Quintana Roo,Drowning
4/5/17,Tijuana -  Baja California,Suicide
4/7/17,Baja California Norte,Veh. Accid-Auto
4/7/17,Baja California Norte,Veh. Accid-Auto
4/11/17,Chihuahua,Homicide
4/11/17,Jalisco,Other Accident
4/12/17,Jalisco,Other Accident
4/13/17,Baja California Norte,Other Accident
4/14/17,Guerrero,Homicide
4/16/17,Michoacan,Drowning
4/19/17,Baja California Norte,Homicide
4/19/17,Sonora,Suicide
4/21/17,Baja California Sur,Drowning
4/21/17,Quintana Roo,Drowning
4/26/17,Jalisco,Other Accident
4/28/17,Zacatecas,Veh. Accid-Auto
4/28/17,Zacatecas,Veh. Accid-Auto
4/29/17,Baja California Norte,Suicide
4/29/17,Baja California Norte,Drowning
4/29/17,San Luis Potosi,Veh. Accid-Motorcy.
4/30/17,Nayarit,Other Accident
5/3/17,Michoacan,Veh. Accid-Auto
5/4/17,Jalisco,Suicide
5/4/17,Veracruz,Homicide
5/7/17,Baja California Norte,Homicide
5/9/17,Quintana Roo,Drowning
5/9/17,Sonora,Homicide
5/12/17,San Luis Potosi,Veh. Accid-Auto
5/13/17,Quintana Roo,Drowning
5/14/17,Jalisco,Veh. Accid-Auto
5/14/17,Quintana Roo,Drowning
5/19/17,Baja California Norte,Homicide
5/19/17,Baja California Norte,Suicide
5/19/17,Tamaulipas,Veh. Accid-Motorcy.
5/22/17,Baja California Norte,Veh. Accid-Motorcy.
5/22/17,Michoacan,Other Accident
5/26/17,Jalisco,Veh. Accid-Auto
5/28/17,Tamaulipas,Veh. Accid-Auto
5/29/17,Chihuahua,Veh. Accid-Auto
5/29/17,Quintana Roo,Drowning
6/3/17,Sonora,Veh. Accid-Auto
6/3/17,Sonora,Veh. Accid-Auto
6/5/17,Durango,Veh. Accid-Auto
6/5/17,Sonora,Veh. Accid-Pedestr.
6/9/17,Baja California,Other Accident
6/9/17,Tamaulipas,Homicide
6/10/17,Sonora,Veh. Accid-Auto
6/10/17,Sonora,Veh. Accid-Auto
6/11/17,Baja California Norte,Suicide
6/12/17,Baja California Sur,Suicide
6/13/17,Zacatecas,Veh. Accid-Auto
6/14/17,Puebla,Homicide
6/14/17,Yucatan,Veh. Accid-Other
6/15/17,Baja California Norte,Homicide
6/15/17,Chihuahua,Homicide
6/16/17,Sonora,Maritime Accident
6/18/17,Chiapas,Suicide
6/18/17,Jalisco,Homicide
6/19/17,Chihuahua,Homicide
6/19/17,Guanajuato,Homicide
6/19/17,Quintana Roo,Drowning
6/21/17,Ciudad Juarez,Homicide
6/22/17,Baja California Norte,Veh. Accid-Auto
6/23/17,Baja California,Homicide
6/23/17,Baja California,Homicide
6/24/17,Zacatecas,Veh. Accid-Motorcy.
6/25/17,Guanajuato,Homicide
6/28/17,Baja California,Suicide
6/28/17,Baja California,Suicide
6/29/17,Baja California Norte,Veh. Accid-Auto
6/29/17,Coahuila,Homicide
7/1/17,Playa Del Carmen -  Quintana Roo,Veh. Accid-Auto
7/2/17,Cuauhtemoc -  Chihuahua,Other Accident
7/6/17,Cozumel -  Quintana Roo,Drowning
7/7/17,Cancun -  Quintana Roo,Suicide
7/9/17,Tijuana -  Baja California,Homicide
7/12/17,Chemax -  Quintana Roo,Veh. Accid-Auto
7/12/17,Isla Mujeres -  Quintana Roo,Suicide
7/13/17,Huetamo -  Michoacan,Veh. Accid-Auto
7/13/17,Los Cabos -  Baja California Sur,Drowning
7/16/17,Ensenada -  Baja California,Veh. Accid-Auto
7/16/17,Valparaiso -  Zacatecas,Veh. Accid-Auto
7/20/17,Ciudad Juarez -  Chihuahua,Homicide
7/22/17,Reynosa -  Tamaulipas,Homicide
7/25/17,Atlacomulco -  State Of Mexico,Veh. Accid-Auto
7/26/17,Culiacan -  Sinaloa,Homicide
7/29/17,Tampico -  Tamaulipas,Veh. Accid-Auto
8/1/17,Akumal -  Quintana Roo,Drowning
8/1/17,Isla Mujeres -  Quintana Roo,Drowning
8/2/17,Pueblo Juarez -  Coquimatlan - Colima,Homicide
8/5/17,Ensenada -  Baja California,Veh. Accid-Auto
8/6/17,Cotija De La Paz -  Michoacan,Drowning
8/8/17,Armeria -  Colima,Veh. Accid-Auto
8/17/17,Teul Gonzalez -  Zacatecas,Homicide
8/22/17,Tijuana -  Baja California,Homicide
8/23/17,Nogales -  Sonora,Suicide
8/27/17,Cancun -  Quintana Roo,Drowning
8/28/17,Amecameca -  Puebla,Veh. Accid-Auto
8/28/17,Amecameca -  Puebla,Veh. Accid-Auto
8/28/17,Amecameca -  Puebla,Veh. Accid-Auto
8/30/17,Sabinas Hidalgo -  Nuevo Leon,Veh. Accid-Auto
8/31/17,Cerritos -  San Luis Potosi,Veh. Accid-Auto
9/5/17,Zapopan -  Jalisco,Homicide
9/6/17,Puerto Vallarta -  Jalisco,Veh. Accid-Other
9/10/17,Salvatierra -  Guanajuato,Homicide
9/12/17,Leon -  Guanajuato,Homicide
9/13/17,Cabo San Lucas -  Baja California Sur,Other Accident
9/13/17,Culiacan -  Sinaloa,Homicide
9/15/17,Bahia de Baderas - Nayarit,Drowning
9/15/17,Ensenada -  Baja California,Veh. Accid-Auto
9/25/17,Cuernavaca -  Morelos,Veh. Accid-Auto
9/25/17,Zapotlanejo -  Jalisco,Veh. Accid-Auto
9/26/17,Queretaro -  Queretaro,Homicide
9/30/17,Ensenada -  Baja California,Veh. Accid-Auto
10/1/17,Mexicali -  Baja California,Veh. Accid-Motorcy.
10/2/17,Ixtlahuacan de Los Membrillos -  Jalisco,Veh. Accid-Auto
10/2/17,Puerto Penasco -  Sonora,Veh. Accid-Motorcy.
10/4/17,Cozumel -  Quintana Roo,Drowning
10/4/17,La concepcion Coatipac -  Estado De Mexico,Homicide
10/6/17,Tijuana -  Baja California,Veh. Accid-Motorcy.
10/7/17,Playas De Rosarito -  Baja California,Other Accident
10/8/17,Nogales -  Sonora,Veh. Accid-Auto
10/8/17,Zamora -  Michoacan,Homicide
10/9/17,Hermosillo -  Sonora,Veh. Accid-Other
10/11/17,Cancun -  Quintana Roo,Homicide
10/13/17,Ciudad Juarez -  Chihuahua,Homicide
10/17/17,Cabo San Lucas -  Baja California Sur,Drowning
10/17/17,Ciudad Juarez -  Chihuahua,Homicide
10/18/17,Cozumel -  Quintana Roo,Drowning
10/18/17,La Paz -  Baja California Sur,Homicide
10/21/17,Zapopan -  Jalisco,Homicide
10/22/17,Cabo San Lucas -  Baja California Sur,Drowning
10/22/17,Cabo San Lucas -  Baja California Sur,Drowning
10/22/17,Tijuana -  Baja California,Homicide
10/24/17,San Jose del Cabo -  Baja California Sur,Veh. Accid-Auto
10/28/17,Ignacio Zaragoza -  Chihuahua,Homicide
10/28/17,Saltillo -  Coahuila,Homicide
10/30/17,Guadalajara -  Jalisco,Suicide
11/3/17,Cozumel -  Quintana Roo,Drowning
11/4/17,Cd Juarez -  Chihuahua,Drug-Related
11/5/17,Tijuana -  Baja California,Homicide
11/7/17,Puerto Vallarta -  Jalisco,Veh. Accid-Auto
11/9/17,La Huerta -  Jalisco,Veh. Accid-Motorcy.
11/9/17,Tijuana -  Baja California,Homicide
11/9/17,Tijuana -  Baja California,Homicide
11/11/17,Gomez Palacio -  Durango,Veh. Accid-Pedestr.
11/12/17,Pochutla -  Oaxaca,Drowning
11/13/17,Cancun -  Quintana Roo,Unknown/Undetermined
11/14/17,Cancun -  Quintana Roo,Other Accident
11/15/17,Montemorelos -  Nuevo Leon,Homicide
11/18/17,Zihuatanejo -  Guerrero,Veh. Accid-Auto
11/19/17,Ensenada -  Baja California,Veh. Accid-Auto
11/19/17,Yahualica De Gonzalez Gallo -  Jalisco,Drowning
11/21/17,Puebla -  Puebla,Other Accident
11/23/17,Ciudad Juarez -  Chihuahua,Homicide
11/24/17,Merida -  Yucatan,Other Accident
11/24/17,Sonoyta -  Sonora,Veh. Accid-Other
11/29/17,Cancun -  Quintana Roo,Drowning
12/2/17,Charcas -  San Luis Potosi,Homicide
12/2/17,Ciudad Juarez -  Chihuahua,Homicide
12/3/17,Ciudad Juarez -  Chihuahua,Other Accident
12/9/17,Ciudad Juarez -  Chihuahua,Homicide
12/15/17,Guadalajara -  Jalisco,Other Accident
12/18/17,Saltillo -  Coahuila,Veh. Accid-Auto
12/19/17,Quintana Roo,Veh. Accid-Bus
12/19/17,Quintana Roo,Veh. Accid-Bus
12/19/17,Quintana Roo,Veh. Accid-Bus
12/19/17,Quintana Roo,Veh. Accid-Bus
12/19/17,Quintana Roo,Veh. Accid-Bus
12/19/17,Quintana Roo,Veh. Accid-Bus
12/19/17,Quintana Roo,Veh. Accid-Bus
12/19/17,Quintana Roo,Veh. Accid-Bus
12/27/17,Jacona -  Michoacan,Homicide
12/27/17,Zihuatanejo -  Guerrero,Unknown/Undetermined
12/28/17,Ixtapa Zihuatanejo - Guerrero,Homicide
12/31/17,Tlajomulco De Zuniga -  Jalisco,Homicide
1/1/18,San Jose del Cabo -  Baja California Sur,Veh. Accid-Auto
1/4/18,Ciudad Juarez -  Chihuahua,Homicide
1/6/18,Ahome -  Sinaloa,Homicide
1/8/18,Guerrero -  Chihuahua,Other Accident
1/8/18,Tulum -  Quintana Roo,Drowning
1/9/18,Cancun -  Quintana Roo,Undetermined/Unknown
1/9/18,Ensenada -  Baja California,Homicide
1/9/18,Zacatecas -  Zacatecas,Veh. Accid-Auto
1/10/18,Ensenada -  Baja Califiornia ,Drowning
1/10/18,Puerto Vallarta -  Jalisco,Suicide
1/11/18,Ensenada -  Baja California,Drowning
1/13/18,Todo Santos -  Baja California Sur,Suicide
1/20/18,Ciudad de Mexico,Other Accident
1/25/18,Cabo San Lucas - Baja California Sur,Veh. Accid-Pedestr.
1/25/18,Tijuana - Baja California,Homicide
1/26/18,Reynosa - Tamaulipas,Homicide
1/26/18,Tijuana - Baja California,Drug-Related
2/2/18,Colima -  Colima,Homicide
2/5/18,Concordia - Sinaloa,Homicide
2/5/18,Puerto Penasco - Sonora,Homicide
2/6/18,San Luis Rio Colorado - Sonora,Homicide
2/6/18,Tijuana - Baja California,Suicide
2/8/18,Garcia - Nuevo Leon,Suicide
2/10/18,La Piedad - Michoacan,Veh. Accid-Auto
2/10/18,Nava - Coahuila,Veh. Accid-Auto
2/10/18,Tijuana - Baja California,Homicide
2/11/18,Durango - Durango,Other Accident
2/11/18,Puerto Penasco - Sonora,Veh. Accid-Auto
2/11/18,Tlachichuca - Puebla,Other Accident
2/12/18,Ciudad Juarez - Chihuahua,Other Accident
2/12/18,Tijuana - Baja California,Homicide
2/14/18,Tijuana - Baja California,Homicide
2/15/18,Nogales - Sonora,Homicide
2/16/18,Cancun - Quintana Roo,Drowning
2/16/18,Mazatlan - Sinaloa,Suicide
2/16/18,Mazatlan - Sinaloa,Suicide
2/16/18,Tonala - Jalisco,Homicide
2/21/18,Tijuana - Baja California,Veh. Accid-Motorcy.
2/22/18,Ocampo - Tamaulipas ,Homicide
2/22/18,Pochutla - Oaxaca,Drowning
2/25/18,Cabo San Lucas - Baja California Sur,Drowning
2/27/18,Caborca - Sonora,Other Accident
2/28/18,Ciudad Juarez - Chihuahua,Homicide
2/28/18,Cuauhtemoc - Chihuahua,Homicide
3/2/18,Guadalajara - Jalisco,Suicide
3/6/18,Atengo - Jalisco,Homicide
3/6/18,Ciudad Juarez - Chihuahua,Homicide
3/8/18,Cancun - Quintana Roo,Homicide
3/8/18,Ciudad Juarez - Chihuahua,Suicide
3/10/18,San Pedro Garza Garcia - Nuevo Leon,Homicide
3/15/18,Azcapotzalco - Ciudad De Mexico,Other Accident
3/17/18,Jerez -  Zacatecas,Veh. Accid-Auto
3/18/18,Aquila - Michoacan,Drowning
3/20/18, Yuriria - Guanajuato,Homicide
3/20/18,Tulum - Quintana Roo,Other Accident
3/20/18,Tulum - Quintana Roo,Other Accident
3/20/18,Tulum - Quintana Roo,Other Accident
3/20/18,Tulum - Quintana Roo,Other Accident
3/25/18,Tijuana - Baja California ,Suicide
3/27/18,Santa Isabel - Chihuahua,Veh. Accid-Motorcy.
3/28/18,Puerto Penasco - Sonora,Veh. Accid-Auto
3/29/18,Escuinapa - Sinaloa,Veh. Accid-Auto
3/29/18,Nuevo Vallarta - Nayarit,Veh. Accid-Auto
3/29/18,Tepatitlan de Morelos - Jalisco ,Veh. Accid-Auto
3/31/18,Rincon De Romos - Aguascalientes,Veh. Accid-Auto
4/2/18,Hermosillo - Sonora,Suicide
4/2/18,Reynosa - Tamaulipas,Homicide
4/8/18,Ciudad Juarez -  Chihuahua,Homicide
4/11/18,Zapopan -  Jalisco ,Suicide
4/13/18,Matehuala -  San Luis Potosi,Veh. Accid-Auto
4/14/18,Sabinas -  Coahuila,Other Accident
4/15/18,Nogales -  Sonora,Homicide
4/18/18,Sinaloa -  Sinaloa,Veh. Accid-Auto
4/22/18,Cancun -  Quintana Roo,Other Accident
4/26/18,Guadalajara -  Jalisco,Veh. Accid-Pedestr.
5/3/18,Cabo San Lucas -  Baja California Sur,Other Accident
5/5/18,Nueva Rosita -  Allende,Veh. Accid-Auto
5/6/18,Chapala -  Jalisco,Suicide
5/7/18,Ocotlan -  Jalisco,Veh. Accid-Auto
5/7/18,Ocotlan -  Jalisco,Veh. Accid-Auto
5/12/18,Tijuana -  Baja California,Homicide
5/13/18,Hermosillo -  Sonora,Suicide
5/14/18,Colima -  Colima,Other Accident
5/20/18,Sonoyta -  Sonora,Homicide
5/21/18,Cabo San Lucas -  Baja California Sur,Drowning
5/21/18,Tijuana -  Baja California,Homicide
5/22/18,Nogales -  Sonora,Veh. Accid-Auto
5/23/18,Nogales -  Sonora,Homicide
5/24/18,La Cruz De Elota -  Sinaloa,Drowning
5/26/18,El Pitillal -  Jalisco,Suicide
5/28/18,Akumal -  Quintana Roo,Drowning
5/31/18,San Luis Potosi -  S.L.P.,Suicide
6/1/18,Cancun -  Quintana Roo,Drowning
6/2/18,Ensenada -  Baja California,Homicide
6/2/18,Ensenada -  Baja California ,Homicide
6/2/18,San Jose del Cabo -  Baja California Sur,Drowning
6/5/18,Playa Del Carmen -  Quintana Roo,Drowning
6/5/18,Tlaquepaque -  Jalisco,Veh. Accid-Motorcy.
6/6/18,Puerto Vallarta -  Jalisco,Suicide
6/16/18,Matamoros -  Tamaulipas,Drowning
6/25/18,Mazapil -  Zacatecas,Veh. Accid-Auto
6/28/18,Puerto Vallarta -  Jalisco,Suicide
7/1/18,Imuris -  Sonora,Undetermined/Unknown
7/1/18,Tapalpa -  Jalisco,Homicide
7/4/18,Ciudad Camargo -  Tamaulipas,Veh. Accid-Auto
7/4/18,Miguel Auza -  Zacatecas,Drowning
7/5/18,Guaymas -  Sonora,Homicide
7/5/18,Nuevo Casas Grandes -  Chihuahua,Homicide
7/7/18,Miguel Hidalgo -  Mexico City,Homicide
7/8/18,Miguel Aleman -  Tamaulipas,Homicide
7/15/18,Cancun -  Quintana Roo,Undetermined/Unknown
7/15/18,Ciudad Juarez -  Chihuahua,Undetermined/Unknown
7/15/18,Puerto Morelos -  Quintana Roo,Undetermined/Unknown
7/15/18,Reynosa -  Tamaulipas,Veh. Accid-Auto
7/16/18,Gomez Farias -  Chihuahua,Homicide
7/21/18,Ciudad Juarez -  Chihuahua,Veh. Accid-Auto
7/21/18,Lagos de Moreno -  Jalisco,Homicide
7/23/18,La Piedad -  Michoacan,Veh. Accid-Other
7/24/18,Ciudad Juarez -  Chihuahua,Homicide
7/27/18,Playas De Rosarito -  Baja California,Veh. Accid-Motorcy.
7/30/18,Chapala -  Jalisco,Drowning
7/30/18,Ciudad Juarez -  Chihuahua,Undetermined/Unknown
7/30/18,Ensenada -  Baja California,Suicide
7/30/18,Tijuana  - Baja California,Homicide
7/31/18,Santa Maria Del Oro -  Durango,Undetermined/Unknown
7/31/18,Santa Maria Del Oro -  Durango,Undetermined/Unknown
7/31/18,Tijuana -  Baja California,Veh. Accid-Pedestr.
8/1/18,Akumal -  Quintana Roo,Undetermined/Unknown
8/4/18,Monterrey -  Nuevo Leon,Homicide
8/5/18,Ciudad Juarez -  Chihuahua,Homicide
8/5/18,Ensenada -  Baja California,Homicide
8/5/18,Ensenada -  Baja California,Homicide
8/5/18,Ensenada -  Baja California ,Homicide
8/5/18,Imuris -  Sonora,Veh. Accid-Auto
8/9/18,Guaymas -  Sonora,Undetermined/Unknown
8/10/18,Ciudad Juarez -  Chihuahua,Homicide
8/14/18,Tecate -  Baja California,Homicide
8/14/18,Tijuana -  Baja California,Undetermined/Unknown
8/14/18,Tijuana -  Baja California,Undetermined/Unknown
8/15/18,Cancun -  Quintana Roo,Drowning
8/16/18,Guadalajara -  Jalisco,Homicide
8/21/18,Cozumel -  Quintana Roo,Drowning
8/23/18,Ciudad Juarez -  Chihuahua,Homicide
8/23/18,Cuauhtemoc -  Chihuahua,Undetermined/Unknown
8/25/18,Cd. Juarez -  Chihuahua,Undetermined/Unknown
8/31/18,Monterrey -  Nuevo Leon,Suicide
9/2/18,San Luis Potosi -  San Luis Potosi,Homicide
9/2/18,Torreon -  Coahuila,Veh. Accid-Auto
9/3/18,Campeche -  Campeche,Air Accident
9/8/18,Ciudad Juarez -  Chihuahua,Veh. Accid-Auto
9/9/18,Ixtlahuacan De Los Membrillos -  Jalisco,Homicide
9/9/18,Playas de Rosarito -  Baja California,Drowning
9/9/18,Rosarito -  Baja California ,Other Accident
9/22/18,Ensenada - Baja California,Undetermined/Unknown
9/25/18,MatamorosTamaulipas,Veh. Accid-Auto
9/29/18,Tijuana -  Baja California,Homicide
9/30/18,Tijuana -  Baja California,Homicide
10/1/18,Yecora -  Sonora,Air Accident
10/1/18,Yecora -  Sonora,Air Accident
10/1/18,Yecora -  Sonora,Air Accident
10/7/18,Tonala -  Jalisco,Homicide
10/8/18,Reynosa -  Tamaulipas,Veh. Accid-Auto
10/13/18,San Jose del Cabo -  Baja California Sur,Other Accident
10/14/18,Playa Del Carmen -  Quintana Roo ,Suicide
10/17/18,Playas de Rosarito -  Baja California,Other Accident
10/18/18,Guadalajara -  Jalisco,Veh. Accid-Pedestr.
10/23/18,Tlajomulco De Zuniga -  Jalisco,Other Accident
10/28/18,Urique -  Chihuahua,Homicide
10/29/18,Ciudad Juarez -  Chihuahua,Homicide
10/30/18,Cozumel -  Quintana Roo,Drowning
10/30/18,Tijuana -  Baja California,Undetermined/Unknown
10/31/18,Ciudad Juarez -  Chihuahua,Homicide
11/5/18,Tijuana - Baja California,Homicide
11/8/18,Puerto Penasco -  Sonora,Other Accident
11/9/18,Playa Del Carmen -  Quintana Roo ,Homicide
11/12/18,Ciudad Juarez - Chihuahua,Homicide
11/12/18,San Jose Del Cabo -  Baja California Sur,Drowning
11/13/18,Ensenada -  Baja California,Veh. Accid-Motorcy.
11/14/18,Ciudad Juarez -  Chihuahua,Homicide
11/15/18,San Miguel De Allende - Guanajuato,Other Accident
11/15/18,San Miguel De Allende - Guanajuato,Other Accident
11/17/18,Leon -  Guanajuato,Veh. Accid-Auto
11/18/18,Playas De Rosarito -  Baja California,Homicide
11/18/18,Romita -  Guanajuato,Veh. Accid-Motorcy.
11/21/18,Bahia de Banderas -  Nayarit,Other Accident
11/25/18,Tijuana -  Baja California,Homicide
11/28/18,Tijuana -  Baja California,Undetermined/Unknown
12/4/18,Cabo San Lucas -  Baja California Sur,Drowning
12/9/18,Ciudad Juarez -  Chihuahua,Homicide
12/11/18,Nogales -  Sonora,Homicide
12/23/18,Cabo San Lucas -  Baja California Sur,Drowning
12/23/18,Chalchihuites -  Zacatecas,Homicide
12/23/18,Guadalajara -  Jalisco,Homicide
12/23/18,Puerto Penasco -  Sonora,Suicide
12/24/18,Cabo San Lucas -  Baja California Sur,Veh. Accid-Auto
