Date,City,Cause of Death
5/30/05,Nassau -  The Bahamas,Other Accident
6/5/05,Nassau Yacht Haven -  Nassau -  The Bahamas,Other Accident
6/9/05,Andros -  The Bahamas,Drowning
6/22/05,Freeport -  The Bahamas,Drowning
7/5/05,Freeport -  The Bahamas,Drowning
7/11/05,Nassau -  The Bahamas,Veh. Accident-Pedestrian
8/18/05,West Bay Street -  Nassau -  The Bahamas,Veh. Accident-Auto
8/23/05,Freeport -  Grand Bahamas -  The Bahamas,Homicide
9/8/05,Norman's Cay -  Exuma -  The Bahamas,Air Accident
2/20/06,San Salvador -  The Bahamas,Other Accident
3/24/06,Freeport -  The Bahamas,Veh. Accident-Auto
3/25/06,Freeport -  The Bahamas,Veh. Accident-Auto
5/3/06,Nassau -  The Bahamas,Other Accident
5/28/06,Freeport -  Grand Bahamas -  The Bahamas,Drowning
6/29/06,Nassau -  The Bahamas,Other Accident
7/17/06,Abaco -  Hope Town -  The Bahamas,Suicide
8/19/06,Providenciales -  The Bahamas,Suicide
10/5/06,Freeport -  Grand Bahamas -  The Bahamas,Drowning
3/5/07,Freeport -  Grand Bahamas -  The Bahamas,Drowning
3/12/07,Morgans Bluff -  Andros -  The Bahamas,Veh. Accident-Auto
4/10/07,Big Whale Cay -  Berry Island -  The Bahamas,Air Accident
4/10/07,Big Whale Cay -  Berry Island -  The Bahamas,Air Accident
4/10/07,Fortune Bay -  Lucaya -  Freeport -  The Bahamas,Drowning - Ocean
5/6/07,Treasue Cay -  Abaco -  The Bahamas,Maritime Accident
7/15/07,Paradise Island -  Nassau,Other Accident
7/22/07,Marsh Harbour Clinic -  Abaco,Drowning
8/19/07,Winding Bay -  Marsh Harbour -  Abaco,Other Accident
11/3/07,Freeport -  The Bahamas,Veh. Accid-Auto
11/4/07,Freeport,Veh. Accid-Auto
11/4/07,Nassau -  The Bahamas,Veh. Accid-Motorcy.
11/20/07,Waters Off South Ocean -  Nassau -  The Bahamas,Drowning-Ocean
1/14/08,Freeport -  The Bahamas,Drowning
2/18/08,Nassau -  The Bahamas,Veh. Accid-Motorcy.
3/24/08,The Bahamas,Air Accident
3/24/08,The Bahamas,Air Accident
6/27/08,Nassau -  The Bahamas,Suicide
7/28/08,Fowl Cay - abaco,Drowning
8/8/08,Alice Town - bimini,Drowning
10/27/08,Nassau -  The Bahamas,Drowning
12/27/08,Freeport -  The Bahamas,Veh. Accid-Auto
4/10/09,Harbour Isl -  Eleuthera,Veh. Accid-Other
5/20/09,Governors Harbour -  Eleuthera,Drowning
6/3/09,Stuart's Cove -  Nassau,Drowning
6/7/09,Rainbow Beach -  Eleuthera,Drowning
6/7/09,Rainbow Beach -  Eleuthera,Drowning
6/10/09,San Salvador,Drowning
8/7/09,Nassau -  The Bahamas,Homicide
8/12/09,Abaco -  The Bahamas,Drowning
11/11/09,Nassau -  The Bahamas,Other Accident
12/12/09,Chubb Cay - Berry Island -  The Bahamas,Air Accident
12/17/09,Inagua -  The Bahamas,Air Accident
12/17/09,Inagua -  The Bahamas,Air Accident
12/24/09,,Air Accident
1/17/10,Bimini -  The Bahamas,Air Accident
1/17/10,Bimini -  The Bahamas,Air Accident
1/17/10,Bimini -  The Bahamas,Air Accident
1/26/10,The Bahamas,Veh. Accid-Motorcy.
3/17/10,Nassau -  The Bahamas,Drowning
4/3/10,Providenciales -  The Bahamas,Drowning
4/17/10,Fresh Creek - Andros -  The Bahamas,Drowning
4/24/10,Abaco -  The Bahamas,Drowning
4/30/10,Freeport -  The Bahamas,Drowning
5/5/10,Freeport -  The Bahamas,Drowning
5/9/10,Nassau -  The Bahamas,Drowning
6/10/10,Nassau -  The Bahamas,Drowning
7/28/10,Guana Cay -  Abaco -  The Bahamas,Drowning
8/16/10,Princess Cays -  Eleuthera -  The Bahamas,Drowning
12/14/10,The Bahamas,Air Accident
12/24/10,Half Moon Cay -  Eleuthera -  The Bahamas,Drowning
12/29/10,Nassau -  The Bahamas,Drowning
4/4/11,Freeport -  The Bahamas,Drowning
5/1/11,Nassau -  The Bahamas,Drowning
5/6/11,Nassau -  The Bahamas,Maritime Accident
6/7/11,Nassau -  The Bahamas,Drowning
6/16/11,The Bahamas,Maritime Accident
8/17/11,Providenciales -  The Bahamas,Drowning
11/7/11,Abaco -  The Bahamas,Drowning
12/7/11,Providenciales -  The Bahamas,Drowning
12/18/11,Abaco -  The Bahamas,Veh. Accid-Auto
12/28/11,Windermere Island -  Eleuthera -  The Bahamas,Suicide
1/9/12,Freeport -  The Bahamas,Homicide
1/28/12,Nassau  -  The Bahamas,Other Accident
2/13/12,Exuma Cays -  Exuma -  The Bahamas,Drowning
3/24/12,Providenciales -  Turks & Caicos,Maritime Accident
3/25/12,Treasure Cay -  Abaco -  The Bahamas,Air Accident
3/25/12,Treasure Cay -  Abaco -  The Bahamas,Air Accident
3/25/12,Treasure Cay -  Abaco -  The Bahamas,Air Accident
3/25/12,Treasure Cay -  Abaco -  The Bahamas,Air Accident
4/7/12,Providenciales -  Turks & Caicos,Drowning
5/15/12,Freeport -  The Bahamas,Drowning
6/17/12,Freeport -  The Bahamas,Drowning
6/21/12,Nassau  -  The Bahamas,Drowning
7/5/12,Grand Cay -  Abaco -  The Bahamas,Drowning
7/8/12,Bimini -  The Bahamas,Suicide
9/8/12,Exuma -  The Bahamas,Drowning
9/17/12,Freeport -  The Bahamas,Suicide
1/31/13,Nassau -  Bahamas,Other Accident
2/4/13,Eleuthera -  Bahamas,Veh. Accid-Auto
2/28/13,Nassau -  Bahamas,Other Accident
3/9/13,Nassau -  Bahamas,Drowning
4/20/13,Eleuthera -  Bahamas,Drowning
5/12/13,Nassau -  Bahamas,Homicide
5/15/13,Freeport -  Bahamas,Drowning
6/17/13,Bimini -  Bahamas,Suicide
6/23/13,Nassau -  The Bahamas,Drowning
7/11/13,Abaco -  The Bahamas,Drowning
11/6/13,Paradise Island -  Nassau -  The Bahamas,Drowning
11/10/13,Freeport -  The Bahamas,Air Accident
11/10/13,Freeport -  The Bahamas,Air Accident
11/10/13,Freeport -  The Bahamas,Air Accident
11/10/13,Freeport -  The Bahamas,Air Accident
11/17/13,Long Island -  The Bahamas,Drowning
11/20/13,Gregory Town -  Eleuthera -  The Bahamas,Veh. Accid- Auto
1/20/14,Cowpen Rd. Nassau,Homicide
1/24/14,Freeport,Homicide
2/25/14,San Salvador,Drowning
3/1/14,Nassau,Drowning
3/5/14,Nassau,Drowning
3/14/14,Bimini,Homicide
3/16/14,Nassau,Homicide
3/19/14,Nassau,Drowning
4/4/14,Georgetown - Exuma,Drowning
4/28/14,Grace Bay - Providenciales,Drowning
5/11/14,Abaco,Drowning
5/26/14,Turtle Rock - South Bimini,Maritime Accident
6/9/14,Abaco,Drowning
8/1/14,Eleuthera,Drowning
8/10/14,Nassau,Homicide
8/18/14,Freeport -  Grand Bahama,Air Accident
8/18/14,Freeport -  Grand Bahama,Air Accident
8/18/14,Freeport -  Grand Bahama,Air Accident
9/27/14,Freeport,Drowning
10/24/14,Eleuthera,Air Accident
11/9/14,Freeport -  Grand Bahama,Air Accident
11/9/14,Freeport - Grand Bahama,Air Accident
12/2/14,Nassau,Air Accident
12/10/14,Paradise Island,Drowning
12/15/14,West End  - Grand Bahama,Drowning
1/12/15,Providenciales,Drowning
1/31/15,Hawksbill -  Grand Bahama,Homicide
2/2/15,Providenciales,Drowning
2/23/15,Nassau,Homicide
2/26/15,Castaway Cay -  Abaco,Drowning
3/21/15,Exuma,Other Accident
5/9/15,Freeport,Drowning
6/8/15,Providenciales,Drowning
7/9/15,Abaco,Drowning
7/15/15,Autec Base -  Andros,Maritime Accident
7/26/15,Providenciales -  Turks and Caicos Islands,Other Accident
7/29/15,Abaco,Drowning
10/3/15,Providenciales -  Turks and Caicos Islands,Suicide
11/1/15,Nassau,Drowning
12/25/15,Nassau,Suicide
2/26/16,Freeport,Drowning
2/27/16,Bimini,Drowning
3/19/16,Nassau,Drowning
4/2/16,Nassau,Drowning
5/13/16,Bimini,Drowning
7/28/16,Nassau -  New Providence,Drowning
8/3/16,Harbour Island -  Eleuthera,Drowning
8/21/16,Castaway Cay -  Abaco,Drowning
9/20/16,Little Exuma -  Exuma,Drowning
9/21/16,Alice Town -  Bimini,Drowning
1/3/17,Nassau,Drowning
1/16/17,Abaco,Drowning
2/10/17,Middle Caicos,Other Accident
3/2/17,Bimini,Drowning
3/28/17,Grand Turk,Drowning
3/30/17,New Providence,Drowning
5/18/17,Providenciales,Drowning
6/12/17,Providenciales,Drowning
6/13/17,Abaco,Drowning
6/20/17,Nassau,Drowning
7/30/17,Lower Bogue -  Eleuthera,Other Accident
8/1/17,Nassau -  New Providence,Drowning
9/1/17,Marsh Harbour -  Abaco,Drowning
10/1/17,North Cat Island -  Cat Island,Homicide
10/22/17,Castaway Cay -  Abaco,Drowning
1/19/18,At sea,Homicide
3/3/18,Marsh Harbour -  Central Abaco,Drowning
4/14/18,Nassau -  Paradise Island,Veh. Accid-Auto
5/6/18,Simms -  Long Island,Undetermined/Unknown
6/3/18,Nassau -  New Providence,Drowning
6/16/18,Nassau -  New Providence,Homicide
6/24/18,Alice Town -  Bimini,Drowning
6/30/18,Georgetown -  Exuma,Maritime Accident
7/3/18,Great Stirrup Cay -  Berry Islands,Drowning
1/26/19,Cat Island -  Bahamas,Veh. Accid-Motorcy.
3/6/03,Shaikh Salman Highway In Isa Town -  Bahrain,Veh. Accident-Bus
4/13/04,Manama -  Bahrain,Suicide
12/26/08,Salmaniya -  Bahrain,Veh. Accid-Other
2/28/09,Manama -  Bahrain,Veh. Accid-Pedestr.
10/24/11,King Fahd Bridge -  Bahrain,Veh. Accid-Auto
9/10/13,Manama -  Bahrain,Drowning
7/3/14,Hidd,Other Accident
10/24/15,Manama,Veh. Accid-Motorcy.
6/1/17,Riffa,Other Accident
2/13/03,Upazila-matlab -  Dist- Chandpur -  Bangladesh,Drowning
4/13/08,Dhaka -  Bangladesh,Homicide
11/6/08,Comilla -  Bangladesh,Other Accident
11/9/09,Moghbazar - Dhaka -  Bangladesh,Suicide
4/11/10,Dhaka -  Bangladesh,Veh. Accid-Auto
6/8/10,Noakhali -  Bangladesh,Drowning
2/16/11,Dinajpur -  Bangladesh,Veh. Accid-Motorcy.
8/31/11,Pabna -  Bangladesh,Drowning
4/21/13,Dhaka -  Bangladesh,Suicide
3/19/14,Rangamati,Drowning
1/4/15,Dhaka,Veh. Accident-Auto
2/26/15,Dhaka,Veh. Accident-Auto
6/18/15,Dhaka ,Other Accident
8/31/15,Dhaka,Veh. Accid-Motorcy.
4/21/16,Dhaka,Veh. Accid-Motorcy.
7/1/16,Dhaka,Terrorist Action
8/2/16,Comilla,Drowning
3/8/17,Narayanganj ,Other Accident
2/21/18,Dhaka -  Dhaka,Drowning
8/27/18,Dhaka -  Dhaka Division,Veh. Accid-Motorcy.
10/27/02,St. John's -  Antigua,Veh. Accident-Auto
11/18/02,Tortola -  British Virgin Islands,Drowning
12/24/02,Police Marine Base -  Road Reef Marina -  Tortola -  British Virgin Islands,Drowning
11/17/03,Cooper Island Beach Club -  Tortola -  British Virgin Islands,Drowning
1/22/04,St. Kitts And Nevis,Homicide
1/22/04,St. Kitts And Nevis,Homicide
2/20/04,St. Kitts And Nevis,Other Accident
2/21/04,St. Lucia,Drug-Related
6/2/04,Virgin Gorda -  British Virgin Islands,Other Accident
6/11/04,Tortola -  British Virgin Islands,Veh. Accident-Auto
11/9/04,St. Michael -  Barbados,Drowning
1/19/05,Road Town -  Tortola -  British Virgin Islands,Other Accident
3/25/05,Prospect -  St. James -  Barbados,Veh. Accident-Auto
4/23/05,Accra Beach -  Christ Church -  Barbados,Drowning
10/24/06,Barbados -  British Virgin Islands,Suicide
1/10/07,Stoney Ground -  Barbados,Drowning
2/22/07,Anguilla -  Barbados,Drowning
4/4/07,Blefton Beach -  St Michael -  Barbados,Drowning - Ocean
6/7/07,Barbados -  British Virgin Islands,Vehicle Acid.-Auto
1/2/08,Gallion Bay -  Barbados,Drowning
4/10/08,Stoney Ground -  Barbados,Drowning
4/24/08,Barbados -  British Virgin Islands,Drowning
6/22/08,West Farm -  Barbados,Veh. Accident-other
7/27/08,Barbados,Drowning
3/12/09,The Valley -  Barbados,Veh. Accid-Other
8/4/09,St. James -  Barbados,Veh. Accid-Auto
9/2/09,Grand Case -  Barbados,Suicide
9/21/09,Vieux Fort -  Barbados,Suicide
11/28/09,St. John's -  Barbados,Homicide
1/19/10,St. Paul's -  Barbados,Homicide
2/6/10,Tortola -  Barbados,Drowning
2/23/10,Tortola -  Barbados,Other Accident
3/5/10,St. John's -  Barbados,Drowning
4/6/10,Portsmouth -  Barbados,Drowning
4/10/10,St. Philip -  Barbados,Drowning
7/20/10,St. Michael -  Barbados,Drowning
9/3/10,St. Michael -  Barbados,Other Accident
11/11/10,St. Michael -  Barbados,Drowning
12/2/10,Cooper Island -  Barbados,Drowning
12/20/10,Barbados,Drug-Related
7/18/11,La Plaine -  Barbados,Drowning
8/16/11,Bridgetown -  Barbados,Maritime Accident
1/6/12,Virgin Gorda -  Barbados,Drowning
2/26/12,Stoney Ground -  Anguilla,Vehicle Accident - Auto
3/9/12,Jost Van Dyke -  British Virgin Islands,Drowning
5/12/12,Christ Church -  Barbados,Suicide
7/20/12,Babbs -  St.Lucy -  Barbados,Suicide
8/31/13,St. George -  Barbados,Drowning
1/22/14,Basseterre,Drowning
2/4/14,Pointe Milou,Suicide
2/12/14,Tobago Cays,Drowning
4/24/14,St. James,Drowning
5/14/14,St. Vincent,Veh. Accid-Other
8/7/14,Crocus Bay,Drowning
10/8/14,St. John,Veh. Accid-Auto
12/11/14, Castries,Maritime Accident
1/15/15,Salt Island,Drowning
1/24/15,Cow Mouth Point (Channel) -  Virgin Gorda,Maritime Accident
2/15/15,Salt Island,Drowning
3/26/15,St. John,Other Accident
9/25/15,St. Thomas,Homicide
9/26/15,St. Philip,Veh. Accid-Auto
11/14/15,St. Michael,Drowning
12/6/15,Tortola,Veh. Accid-Bus
12/6/15,Tortola,Veh. Accid-Bus
12/14/15,Picard - Portsmouth,Homicide
12/15/15,Nevis,Drowning
2/7/16,St. John,Other Accident
1/7/17,Tortola,Drowning
1/29/17,Christ Church,Veh. Accid-Auto
2/11/17,Bequia,Drowning
4/13/17,Tortola,Suicide
4/19/17,Willikies,Drowning
10/19/17,Bridgetown -  St. Michael,Other Accident
10/5/18,Fitts Village -  St. James,Drowning
10/21/18,Sunset Crest -  St. James,Veh. Accid-Auto
3/17/16,Baranovich,Homicide
6/12/17,Minsk,Other Accident
6/15/03,Brussels -  Belgium,Homicide
6/13/04,Brussels -  Belgium,Veh. Accident-Auto
2/28/05,Brugge -  Belgium,Other Accident
12/3/07,Vilvoorde -  Belgium,Other Accident
4/1/09,Chaussee De Lessines -  Soignies -  Belgium,Other Accident
3/4/10,Sint-Lambrechts-Woluwe -  Belgium,Veh. Accid-Bus
3/28/10, Ixelles -  Belgium,Homicide
8/23/10, Aalst -  Belgium,Suicide
2/11/12,Zaventem -  Belgium,Suicide
8/17/13,Halle -  Belgium,Suicide
10/3/13,Begijnendijk -  Belgium,Other Accident
12/1/13,Tournai -  Belgium,Suicide
3/21/15,Brussels,Suicide
5/10/15,Uccle,Veh. Accid-Motorcy.
3/22/16,Zaventem,Terrorist Action
3/22/16,Zaventem,Terrorist Action
3/22/16,Zaventem,Terrorist Action
3/22/16,Zaventem,Terrorist Action
3/30/16,Overpelt,Other Accident
9/28/16,Saint-Gilles -  Brussels,Drug-Related
6/7/17,Turnhout,Suicide
12/27/02,Caribbean Sea -  Between English Caye And Turneffe Reef,Maritime Accident
1/20/03,Between Mls 28 And 29 Western Highway -  Cayo District -  Belize,Veh. Accident-Auto
1/20/03,Western Highway -  Belize District -  Belize,Veh. Accident-Auto
2/19/03,San Pedro Town -  Ambergris Caye -  Belize,Drowning
4/10/03,San Pedro Town -  Belize,Drowning
6/24/03,Toledo District -  Belize,Suicide
10/22/03,Belize City -  Belize,Drowning
11/27/03,Placencia Village -  Belize,Drowning
2/15/04,Corozal Town -  Belize,Veh. Accident-Auto
2/27/04,Manatee Village -  Belize,Homicide
4/4/04,Silk Caye -  Placencia Village -  Stann Creek District -  Belize,Drowning
7/25/04,Margaret Village -  Cayo District -  Belize,Homicide
11/9/04,South Water Caye -  Stann Creek Dist. -  Belize,Drowning
11/27/04,Caye Caulker -  Belizean Waters -  Belize,Other Accident
1/29/05,Corozal -  Belize,Veh. Accident-Auto
2/19/05,San Pedro Town -  Belize,Drowning
3/11/05,San Ignacio Town -  Cayo District -  Belize,Homicide
3/13/05,San Pedro Ambergris Caye -  Belize,Drowning
6/7/05,Caye Caulker Village -  Belize District -  Belize,Other Accident
8/20/05,Belize City -  Belize,Homicide
9/14/05,Dangriga Town -  Belize,Other Accident
11/13/05,Indian Creek Village -  Belize,Homicide
11/18/05,Mountain Pinde Ridge Area -  Belize,Air Accident
11/18/05,Mountain Pine Ridge Area -  Belize,Air Accident
12/18/05,San Pedro Town -  Belize,Homicide
2/6/06,Alamina Drive -  Caye Caulker Village -  Belize,Drowning
2/9/06,Ambergris Caye -  Belize,Maritime Accident
2/16/06,San Pedro Town -  Belize,Other Accident
2/26/06,San Pedro Town -  Belize,Drowning
6/9/06,San Pedro Town -  Belize,Drowning
8/15/06,San Ignacio  -  Cayo District -  Belize,Homicide
10/13/06,San Pedro Town -  Belize,Suicide
1/16/07,Belize City -  Belize -  Belize,Drowning
3/11/07,San Ignacio Town -  Cayo District -  Belize,Suicide
7/7/07,San Pedro Town,Drowning
7/16/07,Teakettle Village -  Cayo District,Homicide
9/11/07,Northern Highway -  Orange Walk Town,Veh. Accid-Auto
9/20/07,Belmopan -  BelizeåÂ‰ÛÊ,Veh. Accid-Bus
7/5/08,Cayo District -  Belize,Homicide
7/5/08,Cayo District -  Belize,Homicide
8/4/08,Caye -  Caulker -  Belize,Drowning
9/24/08,Belize,Drowning
12/26/08,San Pedro Town -  Belize,Maritime Accident
7/24/09,Orange Walk Town -  Belize,Suicide
9/13/09,Belize -  Belize,Veh. Accid-Auto
11/11/09,Belize -  Belize,Homicide
12/1/09,Mopan River - Cayo District -  Belize,Drowning
1/21/10,Belmopan -  Belize,Homicide
1/29/10,Belmopan -  Belize,Homicide
2/25/10,Belmopan -  Belize,Veh. Accid-Motorcy.
2/26/10,San Pedro Town -  Belize,Air Accident
2/26/10,San Pedro Town -  Belize,Air Accident
2/26/10,San Pedro Town -  Belize,Air Accident
2/26/10,San Pedro Town -  Belize,Air Accident
3/1/10,Caribbean Sea -  Belize,Drowning
3/10/10,Belmopan -  Belize,Other Accident
9/7/10,Belize,Suicide
12/20/10,Dangriga Town -  Belize,Homicide
1/3/11,South Water Caye -  Stann Creek -  Belize,Maritime Accident
1/18/11,San Pedro Town -  Belize,Suicide
2/2/11,Belize City -  Belize,Maritime Accident
3/5/11,Belize City -  Belize,Veh. Accid-Auto
3/5/11,Belize City -  Belize,Veh. Accid-Auto
4/27/11,San Pedro Town -  Belize,Suicide
4/28/11,Punta Gorda Town -  Belize,Suicide
8/9/11,Dangriga -  Belize,Veh. Accid-Auto
9/13/11,Dangriga -  Belize,Veh. Accid-Auto
10/27/11,Belize City -  Belize,Drowning
11/10/11,Belmopan -  Belize,Homicide
4/3/12,San Pedro -  Belize,Drowning
5/23/12,San Pedro -  Belize,Suicide
5/31/12,Belize City -  Belize,Drowning
7/9/12,Belize City -  Belize ,Maritime Accident
7/27/12,Stann Creek -  Belize,Suicide
10/21/12,San Pedro Town -  Belize,Drowning
10/23/12,Belize City -  Belize,Homicide
10/24/12,Belize City -  Belize,Homicide
11/11/12,Belize City -  Belize,Homicide
11/25/12,Ladyville -  Belize,Homicide
1/25/13,Corozal -  Belize,Suicide
3/25/13,Corozal -  Belize,Suicide
5/1/13,Belize City - Belize,Drowning
5/18/13,Corozal -  Belize,Veh. Accid-Motorcy.
7/2/13,Belmopan City -  Belize,Veh. Accid-Auto
8/14/13,Belize City -  Belize,Suicide
8/17/13,Belize City -  Belize,Other Accident
9/28/13,Belmopan City -  Cayo District -  Belize,Homicide
12/10/13,Belize City -  Belize,Drowning
12/11/13,Corozal -  Belize,Other Accident
3/26/14,Corozal District,Homicide
5/27/14,San Pedro,Suicide
6/26/14,Belize City,Drowning
8/11/14,Caye Caulker Village - Belize District,Drowning
2/17/15,Belmopan City,Veh. Accid-Auto
3/10/15,Half Moon Caye -  Belize District,Drowning
4/21/15,Caye Caulker Village -  Belize,Drowning
5/4/15,Placencia Village -  Stann Creek District,Drowning
5/15/15,Cayo District,Homicide
6/26/15,Belize City,Drowning
8/10/15,San Pedro Town -  San Pedro,Drowning
8/11/15,Corozal Town,Drowning
8/15/15,Cayo District,Veh. Accid-Auto
9/7/15,Corozal Town,Homicide
10/23/15,San Pedro,Homicide
11/17/15,Caye Caulker,Drowning
12/26/15,San Pedro,Veh. Accid-Auto
1/7/16,Belize City,Drowning
1/14/16,Cayo,Homicide
2/1/16,San Pedro,Drowning
2/14/16,Belize City,Drowning
2/15/16,Belize City,Homicide
2/27/16,Dangriga,Drowning
3/14/16,Punta Gorda,Other Accident
7/9/16,San Pedro -  Belize,Drowning
12/24/16,Dangriga -  Stann Creek,Drowning
3/1/17,Belize,Drowning
3/8/17,Dangriga,Drowning
3/14/17,Stann Creek District,Drowning
4/2/17,Stann Creek District,Veh. Accid-Auto
5/1/17,Corozal District,Homicide
7/3/17,San Pedro -  Ambergris Caye,Homicide
7/15/17,Dangriga -  Stann Creek,Veh. Accid-Motorcy.
8/3/17,Belmopan City -  Cayo,Veh. Accid-Pedestr.
10/5/17,Belize City -  Belize,Suicide
11/4/17,Dangriga -  Stann Creek,Drowning
11/16/17,Belmopan City -  Cayo,Drowning
12/23/17,Placencia Village -  Stann Creek,Homicide
2/26/18,Caye Caulker -  Belize,Suicide
3/15/18,Belize City -  Belize,Drowning
5/13/18,At sea -  Stann Creek District,Drowning
5/13/18,San Pedro Town -  San Pedro,Homicide
9/1/18,Ladyville,Homicide
12/5/18,Belize City,Veh. Accid-Auto
3/12/09,Badjoude -  Badjoude -  Benin,Homicide
4/15/13,Cotonou -  Benin,Other Accident
10/5/14,Togbin plage - Cotonou,Drowning
1/26/03,Paget -  Bermuda,Drug-Related
7/26/03,Paget -  Bermuda,Veh. Accident-Motorcycle
10/2/04,åÂ‰ÛÊpaget -  Bermuda,Veh. Accident-Motorcycle
3/24/08,Paget -  Bermuda,Veh. Accid-Motorcy.
4/12/08,Paget -  Bermuda,Veh. Accid-Motorcy.
7/31/08,Paget -  Bermuda,Drowning
8/20/09,Paget -  Bermuda,Drowning
11/17/09,Paget -  Bermuda,Veh. Accid-Motorcy.
5/8/11,Paget -  Bermuda,Veh. Accid-Other
9/18/11,Paget -  Bermuda,Drowning
10/25/11,Paget -  Bermuda,Drowning
10/25/11,Paget -  Bermuda,Veh. Accid-Motorcy.
2/5/12,Paget -  Bermuda,Vehicle Accident - Motorcycle
7/7/12,Paget -  Bermuda,Vehicle Accident - Motorcycle
8/5/12,Paget -  Bermuda,Vehicle Accident - Pedestrian
8/7/13,Paget -  Bermuda,Veh. Accid-Motorcy.
12/11/13,Paget -  Bermuda,Drowning
5/22/14,Paget,Veh. Accid-Motorcy.
9/18/14,Paget,Drowning
1/5/15,Paget,Veh. Accid-Motorcy.
5/20/15,  Paget,Drowning
9/16/15,Bermuda,Drowning
5/11/17,Paget,Veh. Accid-Motorcy.
6/19/17,Paget,Veh. Accid-Motorcy.
3/19/18,North Shore Village -  Devonshire,Other Accident
6/4/18,Hamilton -  Paget Parish,Drowning
6/7/18,Hamilton -  Paget Parish,Drowning
7/27/18,Paget Parish,Homicide
10/23/02,Ascencion-guarayos -  Santa Cruz -  Bolivia,Homicide
11/25/02,San Marcos -  Potosi -  Bolivia,Veh. Accident-Bus
6/7/03,Mount Illimani -  La Paz -  Bolivia,Other Accident
6/7/03,Mount Illimani -  La Paz -  Bolivia,Other Accident
7/3/03,Mount Illimani -  La Paz -  Bolivia,Other Accident
